#title,XPS_PHI_QUANTERA_narrow
#dimension,x,y
#x,Binding Energy,eV,reverse
#y,Intensity,cps
#legend,Cu2p,Cu_LMM,O1s,C1s
##acq_date,20170606
##comment,SPECTRUM

959.0000,50230.0898,605.0000,41456.0586,528.0000,8606.1016,283.0000,10761.3379
958.9000,50791.3984,604.9000,41341.0156,527.9000,8772.1738,282.9000,10872.6709
958.8000,50742.6875,604.8000,41587.8047,527.8000,8468.7891,282.8000,10778.9658
958.7000,51385.1797,604.7000,41508.9453,527.7000,8594.0400,282.7000,10620.3145
958.6000,50907.3711,604.6000,41696.3555,527.6000,8554.1455,282.6000,10755.7705
958.5000,51802.6797,604.5000,41528.4258,527.5000,8599.6064,282.5000,10571.1426
958.4000,50956.0781,604.4000,41788.2070,527.4000,8515.1787,282.4000,10608.2539
958.3000,50960.7188,604.3000,41155.4609,527.3000,8446.5225,282.3000,10547.9473
958.2000,51447.8047,604.2000,41533.9922,527.2000,8675.6846,282.2000,10609.1816
958.1000,51345.7461,604.1000,41404.1055,527.1000,8549.5068,282.1000,10308.5801
958.0000,50863.3008,604.0000,41745.5273,527.0000,8587.5459,282.0000,10471.8701
957.9000,51823.5547,603.9000,41769.6523,526.9000,8539.3008,281.9000,10457.0254
957.8000,51269.2031,603.8000,41803.9766,526.8000,8458.5840,281.8000,10641.6533
957.7000,51918.6523,603.7000,41846.6563,526.7000,8383.4336,281.7000,10552.5869
957.6000,51392.1367,603.6000,41151.7461,526.6000,8663.6240,281.6000,10514.5479
957.5000,52751.3359,603.5000,41464.4102,526.5000,8423.3281,281.5000,10540.5254
957.4000,51684.3867,603.4000,41552.5508,526.4000,8493.8398,281.4000,10463.5195
957.3000,51807.3164,603.3000,41632.3398,526.3000,8548.5791,281.3000,10497.8477
957.2000,51795.7227,603.2000,41358.6445,526.2000,8485.4893,281.2000,10632.3760
957.1000,51774.8477,603.1000,41358.6445,526.1000,8369.5166,281.1000,10413.4189
957.0000,52387.1836,603.0000,41620.2773,526.0000,8505.9004,281.0000,10465.3750
956.9000,51779.4844,602.9000,41501.5234,525.9000,8469.7168,280.9000,10519.1865
956.8000,52686.3906,602.8000,41811.4023,525.8000,8551.3623,280.8000,10354.9688
956.7000,51918.6523,602.7000,41893.0469,525.7000,8484.5615,280.7000,10557.2256
956.6000,51763.2500,602.6000,41816.9688,525.6000,8440.0283,280.6000,10318.7861
956.5000,51900.0977,602.5000,41822.5352,525.5000,8433.5342,280.5000,10465.3750
956.4000,51818.9141,602.4000,41754.8047,525.4000,8365.8057,280.4000,10370.7412
956.3000,52032.3047,602.3000,41597.0820,525.3000,8430.7500,280.3000,10389.2969
956.2000,53050.5469,602.2000,41867.0664,525.2000,8517.9619,280.2000,10613.8203
956.1000,52605.2109,602.1000,41845.7266,525.1000,8525.3838,280.1000,10541.4531
956.0000,52391.8203,602.0000,42273.4375,525.0000,8584.7617,280.0000,10436.6143
955.9000,52793.0859,601.9000,41874.4883,524.9000,8478.0674,279.9000,10734.4316
955.8000,52909.0586,601.8000,42005.3086,524.8000,8553.2178,279.8000,10480.2197
955.7000,53236.1016,601.7000,41838.3047,524.7000,8492.9121,279.7000,10624.9531
955.6000,53031.9883,601.6000,41743.6719,524.6000,8484.5615,279.6000,10456.0977
955.5000,53866.9922,601.5000,41590.5898,524.5000,8490.1279,279.5000,10618.4590
955.4000,53472.6875,601.4000,42112.9297,524.4000,8511.4678,279.4000,10627.7373
955.3000,53822.9219,601.3000,41888.4063,524.3000,8283.2334,279.3000,10507.1250
955.2000,53614.1719,601.2000,42139.8359,524.2000,8371.3721,279.2000,10579.4922
955.1000,53860.0352,601.1000,42156.5352,524.1000,8432.6055,279.1000,10698.2480
955.0000,54507.1641,601.0000,42208.4922,524.0000,8440.0283,279.0000,10539.5977
954.9000,54514.1211,600.9000,42047.9844,523.9000,8427.9668,278.9000,10504.3418
954.8000,55112.5391,600.8000,42038.7070,523.8000,8307.3555,278.8000,10570.2148
954.7000,55676.1680,600.7000,41742.7461,523.7000,8224.7832,278.7000,10635.1592
954.6000,56418.3906,600.6000,42133.3398,523.6000,8418.6895,278.6000,10629.5928
954.5000,56590.0313,600.5000,41791.9180,523.5000,8455.8008,278.5000,10592.4814
954.4000,57958.5078,600.4000,42072.1055,523.4000,8310.1387,278.4000,10671.3428
954.3000,58248.4414,600.3000,42352.2969,523.3000,8400.1338,278.3000,10675.0537
954.2000,59612.2813,600.2000,42168.5977,523.2000,8425.1836,278.2000,10612.8926
954.1000,61409.8555,600.1000,41956.1328,523.1000,8413.1221,278.1000,10484.8584
954.0000,62576.5430,600.0000,42048.9141,523.0000,8261.8945,278.0000,10632.3760
953.9000,63789.6172,599.9000,42391.2656,,,,
953.8000,65807.5391,599.8000,42333.7422,,,,
953.7000,68604.8047,599.7000,42363.4297,,,,
953.6000,70483.5625,599.6000,42624.1367,,,,
953.5000,74419.6719,599.5000,42334.6680,,,,
953.4000,78091.3672,599.4000,42201.9961,,,,
953.3000,81598.3828,599.3000,42661.2500,,,,
953.2000,86348.6250,599.2000,42343.0195,,,,
953.1000,89581.9453,599.1000,42492.3906,,,,
953.0000,94167.5000,599.0000,42620.4258,,,,
952.9000,97871.6719,598.9000,42403.3242,,,,
952.8000,101786.9063,598.8000,43027.7227,,,,
952.7000,104120.2813,598.7000,42607.4375,,,,
952.6000,106098.7734,598.6000,42789.2813,,,,
952.5000,106203.1484,598.5000,42838.4531,,,,
952.4000,106743.5781,598.4000,42843.0938,,,,
952.3000,102865.4531,598.3000,42833.8164,,,,
952.2000,99008.2031,598.2000,43230.9063,,,,
952.1000,95041.9375,598.1000,43190.0820,,,,
952.0000,89827.8047,598.0000,43136.2734,,,,
951.9000,84346.9375,597.9000,42889.4844,,,,
951.8000,79413.4531,597.8000,42856.0820,,,,
951.7000,74491.5781,597.7000,43079.6797,,,,
951.6000,69868.9063,597.6000,43015.6602,,,,
951.5000,67407.9609,597.5000,43422.9570,,,,
951.4000,63121.6133,597.4000,43286.5742,,,,
951.3000,62184.5547,597.3000,43319.0469,,,,
951.2000,59728.2539,597.2000,43095.4492,,,,
951.1000,58575.4844,597.1000,43176.1680,,,,
951.0000,56682.8086,597.0000,43252.2461,,,,
950.9000,55618.1797,596.9000,43714.2813,,,,
950.8000,54261.3008,596.8000,43270.8008,,,,
950.7000,53792.7695,596.7000,43408.1133,,,,
950.6000,52987.9219,596.6000,43212.3516,,,,
950.5000,52728.1406,596.5000,43220.6992,,,,
950.4000,51580.0117,596.4000,43457.2852,,,,
950.3000,51960.4023,596.3000,43635.4180,,,,
950.2000,50652.2305,596.2000,43818.1914,,,,
950.1000,50401.7305,596.1000,43710.5703,,,,
950.0000,49819.5469,596.0000,43347.8086,,,,
949.9000,50517.7031,595.9000,43775.5156,,,,
949.8000,50030.6172,595.8000,43792.2148,,,,
